epoch,train_loss,val_loss,val_acc,val_loss_old
1,1.7005604708736592,1.4763793637129394,0.4720333333333333,1039.3710720539093
2,1.454280536113815,1.462487341285768,0.4861666666666667,1029.5910882651806
3,1.3645738602023234,1.267954205797816,0.5590222222222222,892.6397608816624
4,1.3075872160155664,1.475892628373748,0.4959333333333333,1039.0284103751185
5,1.2703491950576955,1.3352751947135073,0.5480111111111111,940.0337370783092
6,1.2326024966314435,1.1469082727985964,0.6250333333333333,807.4234240502119
7,1.2015579104931515,1.0199851281305945,0.6547555555555555,718.0695302039385
8,1.1719274450601502,1.1206698501059278,0.6236888888888888,788.9515744745731
9,1.1392571663653308,1.0003751095765354,0.6659666666666667,704.264077141881
10,1.1044700588522989,1.1233599195468493,0.6182555555555556,790.8453833609819
11,1.06895198749209,1.0404989390041341,0.6540777777777778,732.5112530589104
12,1.0251348926262422,1.0096549180717291,0.6497888888888889,710.7970623224974
13,0.9694610682570122,0.952831624710763,0.6819111111111111,670.7934637963772
14,0.9165250808000563,0.8450143886730075,0.7212,594.8901296257973
15,0.8390298106453635,0.8362741219726476,0.7226666666666667,588.7369818687439
16,0.7500698610462926,0.7660763021558523,0.7561333333333333,539.31771671772
17,0.6506210452114994,0.7668643999971788,0.7616777777777778,539.8725375980139
18,0.5729643712666902,0.7136155260853808,0.7823666666666667,502.3853303641081
19,0.5417130509899422,0.7057250372176482,0.7873555555555556,496.8304262012243
20,0.5338477616791021,0.7047744783869183,0.7880555555555555,496.1612327843905
