epoch,train_loss,val_loss,val_acc,val_loss_old
1,1.6386780257929454,1.3187756725925617,0.5284555555555556,928.4180735051632
2,1.3881339339370078,1.1583589512685484,0.5925,815.484701693058
3,1.2877830918878317,0.9972608107650144,0.6568,702.0716107785702
4,1.2203982748429885,0.9652736371552404,0.6703111111111111,679.5526405572891
5,1.17113574992188,0.9842868031383576,0.6630333333333334,692.9379094094038
6,1.1303521043367006,0.9383859778331084,0.6838,660.6237283945084
7,1.0948599574410105,0.9038653473835438,0.6974222222222223,636.3212045580149
8,1.0671060882847418,0.78254864633676,0.7430444444444444,550.9142470210791
9,1.0375856503166936,0.813846122960306,0.7294888888888889,572.9476705640554
10,1.0100241761485285,0.8588448178488761,0.7105666666666667,604.6267517656088
11,0.986692162992602,0.791959435954182,0.7339,557.5394429117441
12,0.9632513123479756,0.8309904211412438,0.7238222222222223,585.0172564834356
13,0.9403877538544212,0.8331332727208395,0.7260444444444445,586.525823995471
14,0.9191850932653656,0.7681500810960477,0.7460888888888889,540.7776570916176
15,0.8957693305035884,0.7414981059264392,0.7581888888888889,522.0146665722132
16,0.874308819797906,0.8333046127068386,0.7227111111111111,586.6464473456144
17,0.852913820269433,0.751186591795307,0.7531666666666667,528.8353606238961
18,0.8319057436998595,0.7544136113508351,0.7539444444444444,531.1071823909879
19,0.8082042835144834,0.7423460221087391,0.7606222222222222,522.6115995645523
20,0.7897707448256287,0.7982619120421904,0.7416888888888888,561.976386077702
21,0.7670004328882153,0.7492200882512737,0.7592888888888889,527.4509421288967
22,0.7426158078861508,0.7229285633868792,0.7686333333333333,508.94170862436295
23,0.715732160278342,0.7318360576067459,0.7694333333333333,515.2125845551491
24,0.6993279261514544,0.7249604551841251,0.7713555555555556,510.37216044962406
25,0.6758332777429711,0.7389799598921937,0.7717222222222222,520.2418917641044
26,0.655393377285112,0.7213060531172563,0.7776111111111111,507.7994613945484
27,0.6319457427175208,0.7340631792110137,0.7767444444444445,516.7804781645536
28,0.6176983870735223,0.7305045365355909,0.7763888888888889,514.275193721056
29,0.60028256543658,0.7105080006559464,0.7847777777777778,500.1976324617863
30,0.5874516006389802,0.7116135649002072,0.7858888888888889,500.9759496897459
31,0.5760385963896458,0.7050607362338766,0.7886444444444445,496.36275830864906
32,0.5681565950878642,0.6986162167000161,0.7915666666666666,491.8258165568113
33,0.5621659952131185,0.6962749069683593,0.7926777777777778,490.1775345057249
34,0.5569619314575737,0.6985857594673607,0.7917555555555555,491.8043746650219
35,0.5537316653538834,0.6953849771737375,0.7942444444444444,489.5510239303112
36,0.5504603269086643,0.6954351224809546,0.7937555555555555,489.58632622659206
37,0.5483413447033275,0.6981614198197018,0.7931777777777778,491.50563955307007
38,0.546693807552484,0.6929153480186042,0.7948111111111111,487.8124050050974
39,0.5453016680072654,0.6956937690265478,0.7940666666666667,489.7684133946896
40,0.5456534422595393,0.6937323675744913,0.7942,488.38758677244186
