epoch,train_loss,val_loss,val_acc,val_loss_old
1,1.6155058555305004,1.2705843528436327,0.5445555555555556,894.4913844019175
2,1.337036875669252,1.1061727035875348,0.6263222222222222,778.7455833256245
3,1.227634436366233,1.0198371145366267,0.6529777777777778,717.9653286337852
4,1.1490759029984474,0.9653123657811772,0.6795,679.5799055099487
5,1.0898649732328274,0.938712522451004,0.6845222222222223,660.8536158055067
6,1.0353703182190657,0.8910581202203915,0.6990222222222222,627.3049166351557
7,0.9867065606469456,0.960631619906053,0.6804888888888889,676.2846604138613
8,0.9355542314323512,0.984019497716376,0.6735111111111111,692.7497263923287
9,0.8905039669268511,0.8687088547316804,0.7111222222222222,611.571033731103
10,0.8477425173940983,0.9715192706366492,0.6797444444444445,683.9495665282011
11,0.8000413006679579,0.9125384196258064,0.7019888888888889,642.4270474165678
12,0.7617748655717481,1.0562122585463591,0.6577111111111111,743.5734300166368
13,0.7200535093010827,1.0308210347694429,0.6722444444444444,725.6980084776878
14,0.6817032038657502,1.025127954759889,0.6815,721.6900801509619
15,0.6525907050818205,1.2087802214823156,0.6491555555555556,850.9812759235501
16,0.6188688074153933,1.0023529506394302,0.6903222222222222,705.6564772501588
17,0.593328995122151,1.004227311837233,0.6962,706.976027533412
18,0.5677518837831237,0.9142241127662022,0.7240777777777778,643.6137753874063
19,0.5528106320310723,0.909321506020867,0.7252777777777778,640.1623402386904
20,0.5372774587436155,0.8790584368504245,0.7326111111111111,618.8571395426989
21,0.5295879231257872,0.8550791345028714,0.7410666666666667,601.9757106900215
22,0.5249643001536076,0.8581865674562075,0.7389555555555556,604.1633434891701
23,0.5230963409624316,0.8460206534628841,0.7437888888888889,595.5985400378704
24,0.5207738894122568,0.8387679488355801,0.7461888888888889,590.4926359802485
25,0.5193424844606356,0.8301980188539759,0.7484,584.4594052731991
26,0.5178569653494791,0.8389319197105413,0.7470333333333333,590.6080714762211
27,0.517398102208972,0.8332867233548313,0.7487,586.6338532418013
28,0.5170155686580322,0.8350522621238435,0.7478777777777778,587.8767925351858
29,0.516161675480279,0.8352869892365892,0.7486,588.0420404225588
30,0.5159676281565969,0.8339964852202684,0.7487222222222222,587.1335255950689
31,0.5155364701693709,0.8341385970442471,0.7488111111111111,587.23357231915
32,0.5152992907572876,0.833804570667615,0.7496333333333334,586.998417750001
33,0.515363491140306,0.8370784640058198,0.7475111111111111,589.3032386600971
34,0.5146829821169376,0.8319189725232057,0.7489888888888889,585.6709566563368
35,0.5147196469320492,0.8335016825744375,0.7496222222222222,586.785184532404
36,0.5144429712302305,0.8335893417242914,0.7497111111111111,586.8468965739012
37,0.5144719242710959,0.8336899843151596,0.7490555555555556,586.9177489578724
38,0.5144827948375181,0.8344572267960757,0.7491222222222222,587.4578876644373
39,0.5143501712009311,0.8341071625367146,0.7493666666666666,587.211442425847
40,0.5142816157842224,0.8349783545656299,0.7495111111111111,587.8247616142035
