epoch,train_loss,val_loss,val_acc,val_loss_old
1,1.7160636674274097,1.630252284839199,0.4305,1147.697608526796
2,1.4515572930262848,1.283930199961601,0.5675777777777777,903.8868607729672
3,1.3056121417744593,1.0592548024882986,0.6425777777777778,745.7153809517622
4,1.208499824628234,1.0144926051566885,0.6535555555555556,714.2027940303087
5,1.1319224092770706,0.9641822521384298,0.6741333333333334,678.7843055054545
6,1.0621305926787583,0.8710909644776786,0.7064444444444444,613.2480389922857
7,1.0009158098731528,0.9821159373333846,0.6726777777777778,691.4096198827028
8,0.9361882241950794,0.878002310002392,0.7105333333333334,618.113626241684
9,0.87561124173755,0.8453967438545078,0.7223444444444445,595.1593076735735
10,0.8113097066737034,0.8239866959947076,0.7293444444444445,580.0866339802742
11,0.7451213830235329,0.9252213825768029,0.7053555555555555,651.3558533340693
12,0.6798766106367111,0.8664364828198979,0.7310555555555556,609.9712839052081
13,0.6181363806297834,0.8602661056952043,0.7408888888888889,605.6273384094238
14,0.5720558063211766,0.8256492789898237,0.7522555555555556,581.2570924088359
15,0.5457303246313875,0.8059731088367037,0.7612555555555556,567.4050686210394
16,0.5345253640447151,0.7904866153416648,0.7661666666666667,556.502577200532
17,0.5302170679311861,0.7923906223890795,0.7662333333333333,557.842998161912
18,0.5283260508863763,0.7919482264498418,0.7667777777777778,557.5315514206886
19,0.5271537150679664,0.7943284736776893,0.7662666666666667,559.2072454690933
20,0.5270091389221224,0.7911935056644407,0.7669,557.0002279877663
