epoch,train_loss,val_loss,val_acc,val_loss_old
1,2.193471051075242,2.0470086381855337,0.2772888888888888,1441.0940812826157
2,2.011461001905528,1.8686939393254844,0.3223333333333333,1315.560533285141
3,1.91322889263657,1.7679491391913458,0.3586666666666667,1244.6361939907074
4,1.846941183575175,1.6917392689396034,0.3948555555555555,1190.9844453334808
5,1.7832887231964956,1.6483483785255388,0.4038555555555556,1160.4372584819794
6,1.7270553123883223,1.565849350342019,0.4281888888888889,1102.3579426407814
7,1.6840318895199082,1.5381814935667948,0.4467888888888889,1082.8797714710236
8,1.652089205316522,1.4651593054560097,0.4746333333333333,1031.4721510410309
9,1.6270599532872438,1.4585020675069906,0.4752888888888888,1026.7854555249214
10,1.6063367445021868,1.4493735446171327,0.4738,1020.3589754104614
11,1.5880867645821788,1.39238063279878,0.5018777777777778,980.2359654903412
12,1.5734278700229796,1.3792857438833874,0.5081444444444444,971.0171636939048
13,1.559368765658953,1.4034514563496818,0.4995888888888889,988.029825270176
14,1.5497858465056529,1.377318704839457,0.5073444444444445,969.6323682069778
15,1.5421435064212845,1.3514945249665866,0.5171,951.452145576477
16,1.535834195769646,1.3485462966121058,0.5196555555555555,949.3765928149224
17,1.5327624097805133,1.3359061378816313,0.5249555555555555,940.4779210686684
18,1.5286958686668763,1.3391395201059904,0.5263777777777778,942.7542221546172
19,1.5273802995004435,1.3332940555092962,0.5265333333333333,938.6390150785446
20,1.526214450089769,1.3347531520676883,0.5272333333333333,939.6662190556526
