epoch,train_loss,val_loss,val_acc,val_loss_old
1,1.6547438995066015,1.472840992522172,0.4634333333333333,1036.880058735609
2,1.3886286641725083,1.2835355819287626,0.5470222222222222,903.6090496778488
3,1.2725544580343096,1.0940563547297975,0.6293888888888889,770.2156737297773
4,1.2011432876302437,1.290908437920734,0.5821111111111111,908.7995402961968
5,1.151736785065044,1.1750165139832958,0.6059555555555556,827.2116258442402
6,1.1106699708510528,1.0572436723688787,0.6411333333333333,744.2995453476906
7,1.0714839088137855,0.9807217430789024,0.6670444444444444,690.4281071275473
8,1.0329107339070602,1.0748228950806977,0.6365555555555555,756.6753181368113
9,0.9911807111718438,0.8909246818247166,0.7045,627.2109760046005
10,0.9490391452034768,0.9074417432262138,0.6974,638.8389872312546
11,0.9015473172237928,0.9489808163224634,0.6820222222222222,668.0824946910143
12,0.8463105323978446,0.856190189359371,0.7201666666666666,602.7578933089972
13,0.7797028990462422,0.8901339506053112,0.7135666666666667,626.6543012261391
14,0.7096391704610803,0.8187382568562911,0.7405111111111111,576.391732826829
15,0.6288722866130146,0.8496478198477152,0.7383444444444445,598.1520651727915
16,0.5626660670915787,0.7763670798899098,0.7666444444444445,546.5624242424965
17,0.5282947346568108,0.731390193655071,0.7812888888888889,514.8986963331699
18,0.5183774062686346,0.7259258431467143,0.7837666666666666,511.05179357528687
19,0.5150755259462378,0.7269353748256848,0.7835666666666666,511.7625038772821
20,0.5141981455751441,0.7283346672881056,0.7836111111111111,512.7476057708263
